epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
132,610.183,0.30142,0.17522,0.59881,0.86468,0.79233,0.79065,0.85944,0.84423,0.79233,0.79065,0.85944,0.85944,0.25918,0.16198,1.62117,0.85284,0.00130545,0.00130545,0.00130545
133,614.764,0.2875,0.17696,0.56094,0.85581,0.76259,0.95,0.86404,0.85479,0.76259,0.95,0.86404,0.86169,0.25927,0.18125,1.9221,0.85797,0.00130451,0.00130451,0.00130451
134,619.384,0.32562,0.19353,0.60208,0.86827,0.71592,0.88333,0.83698,0.81386,0.71592,0.88333,0.83698,0.83265,0.31452,0.16631,1.64497,0.92535,0.00130356,0.00130356,0.00130356
135,624.026,0.29791,0.1898,0.55235,0.86364,0.80349,0.85384,0.88859,0.87799,0.80349,0.85384,0.88859,0.88602,0.24063,0.14709,1.01938,0.83744,0.00130262,0.00130262,0.00130262
136,628.661,0.29084,0.17217,0.51281,0.85016,0.6666,0.90813,0.84039,0.82922,0.6666,0.90813,0.84039,0.83996,0.27318,0.15371,1.6765,0.85755,0.00130168,0.00130168,0.00130168
137,633.255,0.29296,0.17221,0.54101,0.85713,0.7752,0.90807,0.87293,0.86711,0.7752,0.90807,0.87293,0.87104,0.23316,0.16547,1.30967,0.86193,0.00130073,0.00130073,0.00130073
138,637.822,0.33354,0.1827,0.66681,0.8665,0.90546,0.75404,0.84304,0.81852,0.90546,0.75404,0.84304,0.84027,0.27039,0.16624,1.35883,0.83396,0.00129979,0.00129979,0.00129979
139,642.401,0.31327,0.18504,0.6183,0.85675,0.8211,0.93333,0.8991,0.88054,0.8211,0.93333,0.8991,0.89632,0.23372,0.14302,1.12251,0.81394,0.00129885,0.00129885,0.00129885
140,646.99,0.31619,0.17042,0.63411,0.86296,0.66094,0.90018,0.8357,0.82423,0.66094,0.90018,0.8357,0.83426,0.26561,0.14366,1.35999,0.83955,0.0012979,0.0012979,0.0012979
141,651.596,0.31978,0.19882,0.63846,0.86048,0.79252,0.88333,0.88229,0.8733,0.79252,0.88333,0.88229,0.87808,0.24933,0.14491,1.13948,0.86394,0.00129696,0.00129696,0.00129696
142,656.195,0.28655,0.18038,0.52999,0.85055,0.8918,0.81313,0.90893,0.88914,0.8918,0.81313,0.90893,0.90534,0.27839,0.14254,0.97983,0.86329,0.00129602,0.00129602,0.00129602
143,660.81,0.30014,0.1714,0.55791,0.86182,0.81047,0.87835,0.88647,0.86147,0.81047,0.87835,0.88647,0.88422,0.26194,0.14917,0.95974,0.84686,0.00129507,0.00129507,0.00129507
144,665.413,0.32026,0.2116,0.6323,0.86908,0.76224,0.91312,0.88934,0.87586,0.76224,0.91312,0.88934,0.88694,0.26438,0.14507,1.23063,0.83375,0.00129413,0.00129413,0.00129413
145,670.015,0.35535,0.20588,0.58956,0.86361,0.88905,0.76453,0.86479,0.83999,0.88905,0.76453,0.86479,0.86143,0.30465,0.15485,1.32115,0.84936,0.00129319,0.00129319,0.00129319
146,674.612,0.34105,0.19816,0.60071,0.85327,0.79278,0.94451,0.88128,0.85305,0.79278,0.94451,0.88128,0.87879,0.31069,0.16095,2.00698,0.86905,0.00129224,0.00129224,0.00129224
147,679.193,0.29667,0.17251,0.53096,0.85224,0.78765,0.88333,0.89395,0.87018,0.78765,0.88333,0.89395,0.89395,0.2581,0.13905,1.15584,0.82772,0.0012913,0.0012913,0.0012913
148,683.796,0.27629,0.19032,0.50505,0.83784,0.75578,0.81533,0.8283,0.81084,0.75578,0.81533,0.8283,0.82356,0.23812,0.18134,1.46744,0.81924,0.00129036,0.00129036,0.00129036
149,688.392,0.30658,0.1797,0.53933,0.86513,0.81137,0.9098,0.90147,0.89292,0.81137,0.9098,0.90147,0.9009,0.2315,0.13763,0.81332,0.82657,0.00128942,0.00128942,0.00128942
150,692.997,0.31453,0.18367,0.54792,0.86339,0.73869,0.81667,0.83034,0.80676,0.73869,0.81667,0.83034,0.82701,0.2645,0.15897,1.6173,0.8242,0.00128847,0.00128847,0.00128847
151,697.602,0.29883,0.1755,0.59054,0.86353,0.79888,0.84181,0.8256,0.79312,0.79888,0.84181,0.8256,0.82258,0.29877,0.14927,1.25065,0.87176,0.00128753,0.00128753,0.00128753
152,702.198,0.3195,0.17664,0.53732,0.86143,0.80461,0.81667,0.83143,0.8097,0.80461,0.81667,0.83143,0.83092,0.27739,0.16113,1.70973,0.88556,0.00128659,0.00128659,0.00128659
153,706.805,0.30188,0.18382,0.56059,0.8682,0.75556,0.9,0.91129,0.89213,0.75556,0.9,0.91129,0.90956,0.25281,0.15763,1.07796,0.84242,0.00128564,0.00128564,0.00128564
154,711.408,0.30589,0.22,0.5379,0.86738,0.80896,0.88819,0.91391,0.89564,0.80896,0.88819,0.91391,0.91114,0.27505,0.14749,1.0177,0.86137,0.0012847,0.0012847,0.0012847
155,716.005,0.29899,0.17499,0.54827,0.86588,0.87874,0.86094,0.9544,0.93622,0.87874,0.86094,0.9544,0.95367,0.2524,0.17106,0.75987,0.84133,0.00128376,0.00128376,0.00128376
156,720.731,0.28817,0.17746,0.54182,0.86155,0.86555,0.87713,0.94277,0.93311,0.86555,0.87713,0.94277,0.94027,0.24604,0.13813,0.86238,0.83391,0.00128281,0.00128281,0.00128281
157,725.34,0.29661,0.17712,0.53534,0.84398,0.91509,0.88942,0.94973,0.92848,0.91509,0.88942,0.94806,0.94194,0.24667,0.16003,0.74238,0.83519,0.00128187,0.00128187,0.00128187
158,729.942,0.29318,0.17662,0.52596,0.84356,0.83532,0.87013,0.91772,0.89142,0.83532,0.87013,0.91772,0.91471,0.26206,0.14535,0.84117,0.84429,0.00128093,0.00128093,0.00128093
159,734.535,0.33404,0.18332,0.53342,0.8821,0.89319,0.83907,0.89557,0.8816,0.89319,0.83907,0.89557,0.89425,0.25408,0.15607,1.07438,0.83365,0.00127998,0.00127998,0.00127998
160,739.154,0.28097,0.17593,0.47397,0.84736,0.94419,0.85,0.9468,0.93919,0.94419,0.85,0.9468,0.94653,0.21934,0.14997,0.95561,0.81035,0.00127904,0.00127904,0.00127904
161,743.772,0.28785,0.18007,0.50747,0.83929,0.95422,0.78026,0.94135,0.92523,0.95422,0.78026,0.94135,0.93913,0.23308,0.16677,0.79684,0.82585,0.0012781,0.0012781,0.0012781
162,748.371,0.30055,0.18114,0.54078,0.86531,0.79433,0.75,0.87195,0.86663,0.79433,0.75,0.87195,0.86935,0.20627,0.14515,1.26713,0.80726,0.00127715,0.00127715,0.00127715
163,752.977,0.30845,0.21389,0.51721,0.8676,0.84675,0.79907,0.91588,0.89772,0.84675,0.79907,0.91588,0.90649,0.2749,0.20851,0.94148,0.82077,0.00127621,0.00127621,0.00127621
164,757.553,0.31316,0.25177,0.59736,0.86913,0.74133,0.919,0.89354,0.87132,0.74133,0.919,0.89354,0.88828,0.24079,0.16235,1.01706,0.82387,0.00127527,0.00127527,0.00127527
165,762.147,0.27986,0.17331,0.49027,0.85858,0.90338,0.87477,0.88166,0.85882,0.90338,0.87477,0.88166,0.87903,0.25489,0.15136,2.88025,0.84059,0.00127433,0.00127433,0.00127433
166,766.748,0.2994,0.19543,0.52416,0.86528,0.90437,0.87258,0.84712,0.82637,0.90437,0.87258,0.84712,0.84063,0.26106,0.16205,1.68458,0.8615,0.00127338,0.00127338,0.00127338
167,771.344,0.28538,0.21963,0.54047,0.85307,0.88627,0.92863,0.94635,0.92679,0.88627,0.92863,0.94635,0.94487,0.25355,0.16175,0.79496,0.87281,0.00127244,0.00127244,0.00127244
168,775.944,0.28197,0.17252,0.53484,0.85128,0.82715,0.89751,0.92058,0.9107,0.82715,0.89751,0.92058,0.91819,0.2387,0.14552,0.95431,0.82248,0.0012715,0.0012715,0.0012715
169,780.544,0.26945,0.16618,0.46956,0.85218,0.79399,0.92969,0.91681,0.90771,0.79399,0.92969,0.91681,0.9147,0.2118,0.17266,1.03409,0.81437,0.00127055,0.00127055,0.00127055
170,785.161,0.27375,0.19513,0.48997,0.85052,0.83923,0.95266,0.94383,0.93763,0.83923,0.95266,0.94383,0.93903,0.21988,0.15184,0.96121,0.81048,0.00126961,0.00126961,0.00126961
171,789.753,0.25698,0.17708,0.46052,0.85708,0.94423,0.89191,0.96409,0.95638,0.94423,0.89191,0.96409,0.96049,0.20252,0.14202,0.79225,0.80788,0.00126867,0.00126867,0.00126867
172,794.448,0.27409,0.17098,0.49094,0.84813,0.87386,0.76248,0.86373,0.85207,0.87386,0.76248,0.86373,0.86157,0.2155,0.16306,1.80983,0.82665,0.00126772,0.00126772,0.00126772
173,799.047,0.28652,0.1854,0.50326,0.85598,0.84222,0.88043,0.92415,0.91882,0.84222,0.88043,0.92415,0.92415,0.208,0.14667,0.79951,0.8107,0.00126678,0.00126678,0.00126678
174,803.681,0.28165,0.18399,0.52284,0.84203,0.81797,0.88161,0.8899,0.87251,0.81797,0.88161,0.8899,0.88662,0.23806,0.14123,1.44851,0.81573,0.00126584,0.00126584,0.00126584
175,808.295,0.3515,0.21171,0.62672,0.87218,0.91723,0.85,0.94101,0.9033,0.91723,0.85,0.94101,0.92772,0.32148,0.21095,0.75866,0.84786,0.00126489,0.00126489,0.00126489
176,812.914,0.30961,0.20473,0.56411,0.86086,0.73978,0.94662,0.89084,0.87443,0.73978,0.94662,0.89084,0.89084,0.22569,0.13982,1.79425,0.80701,0.00126395,0.00126395,0.00126395
177,817.523,0.27116,0.17258,0.50937,0.83789,0.83506,0.82483,0.89198,0.88177,0.83506,0.82483,0.89198,0.88936,0.21522,0.15019,0.99411,0.81617,0.00126301,0.00126301,0.00126301
178,822.132,0.28584,0.17892,0.5245,0.84749,0.85882,0.84136,0.87566,0.85542,0.85882,0.84136,0.87566,0.87127,0.2823,0.15277,1.70085,0.86168,0.00126206,0.00126206,0.00126206
179,826.732,0.29413,0.17079,0.54646,0.85755,0.90306,0.9,0.95486,0.94181,0.90306,0.9,0.95486,0.95486,0.24171,0.14942,0.74692,0.84325,0.00126112,0.00126112,0.00126112
180,831.346,0.29532,0.2131,0.49322,0.85349,0.84751,0.9634,0.93442,0.92672,0.84751,0.9634,0.93442,0.93442,0.22217,0.15279,0.75538,0.81669,0.00126018,0.00126018,0.00126018
181,835.945,0.27478,0.17994,0.50854,0.85117,0.8505,0.92733,0.92301,0.91777,0.8505,0.92733,0.92301,0.92199,0.22032,0.14095,0.83618,0.81211,0.00125923,0.00125923,0.00125923
182,840.548,0.28974,0.18087,0.49783,0.8709,0.94057,0.84993,0.93909,0.93141,0.94057,0.84993,0.93909,0.93392,0.2046,0.15112,0.84767,0.80981,0.00125829,0.00125829,0.00125829
183,845.164,0.27171,0.1585,0.45255,0.85653,0.83688,0.9,0.90103,0.88252,0.83688,0.9,0.90103,0.89399,0.20658,0.14974,1.4243,0.80404,0.00125735,0.00125735,0.00125735
184,849.765,0.28322,0.17154,0.46962,0.8424,0.84154,0.90493,0.9274,0.9053,0.84154,0.90493,0.9274,0.91809,0.21904,0.14389,1.17846,0.80704,0.00125641,0.00125641,0.00125641
185,854.378,0.26339,0.19142,0.41605,0.83524,0.90606,0.85,0.94093,0.93185,0.90606,0.85,0.94093,0.94093,0.2366,0.14369,0.87772,0.83155,0.00125546,0.00125546,0.00125546
186,858.977,0.27128,0.17598,0.45887,0.85472,0.82687,0.82985,0.91041,0.89664,0.82687,0.82985,0.91041,0.91041,0.24157,0.15129,1.34073,0.83186,0.00125452,0.00125452,0.00125452
187,863.578,0.27511,0.15987,0.4687,0.85312,0.77547,0.8686,0.90195,0.89153,0.77547,0.8686,0.90195,0.90195,0.22408,0.14979,1.53944,0.81339,0.00125358,0.00125358,0.00125358
188,868.187,0.26646,0.17023,0.47468,0.85307,0.83686,0.75,0.8594,0.84463,0.83686,0.75,0.8594,0.85648,0.2028,0.14252,1.59133,0.80282,0.00125263,0.00125263,0.00125263
189,872.781,0.28295,0.18717,0.52521,0.85717,0.9689,0.75542,0.92418,0.90668,0.9689,0.75542,0.92418,0.92133,0.24008,0.14209,0.77533,0.80613,0.00125169,0.00125169,0.00125169
190,877.357,0.27855,0.17848,0.50935,0.85961,0.86854,0.84186,0.92647,0.91463,0.86854,0.84186,0.92647,0.92361,0.21508,0.17046,0.76333,0.80426,0.00125075,0.00125075,0.00125075
191,881.974,0.28009,0.18366,0.4739,0.85106,0.88886,0.93333,0.95685,0.94023,0.88886,0.93333,0.95685,0.95399,0.19911,0.14191,0.58668,0.80831,0.0012498,0.0012498,0.0012498
192,886.579,0.26501,0.18006,0.45002,0.85252,0.87722,0.90252,0.9445,0.92853,0.87722,0.90252,0.9445,0.94111,0.21235,0.17638,0.65044,0.81174,0.00124886,0.00124886,0.00124886
193,891.192,0.2658,0.17754,0.46682,0.84268,0.88002,0.92196,0.94632,0.92775,0.88002,0.92196,0.94632,0.93975,0.20763,0.14219,0.78864,0.81318,0.00124792,0.00124792,0.00124792
194,895.803,0.26025,0.17046,0.44198,0.84448,0.89506,0.94262,0.92365,0.91014,0.89506,0.94262,0.92365,0.91752,0.23232,0.14587,0.82729,0.82824,0.00124697,0.00124697,0.00124697
195,900.41,0.27768,0.17806,0.47234,0.84369,0.84667,0.92435,0.94042,0.92721,0.84667,0.92435,0.94042,0.93361,0.21804,0.16904,0.89236,0.83226,0.00124603,0.00124603,0.00124603
196,905.026,0.27713,0.18295,0.47514,0.85479,0.79821,0.92133,0.92382,0.91678,0.79821,0.92133,0.92382,0.92124,0.21374,0.14177,1.38569,0.83112,0.00124509,0.00124509,0.00124509
197,909.611,0.25454,0.17832,0.45365,0.84808,0.85657,0.90443,0.94619,0.93689,0.85657,0.90443,0.94619,0.94337,0.20092,0.16191,1.05408,0.81616,0.00124414,0.00124414,0.00124414
198,914.212,0.26831,0.19882,0.45083,0.84987,0.85275,0.88987,0.88158,0.87419,0.85275,0.88987,0.88158,0.879,0.22678,0.16977,1.12084,0.83546,0.0012432,0.0012432,0.0012432
199,918.82,0.27597,0.21188,0.46188,0.85127,0.87191,0.91813,0.94437,0.92452,0.87191,0.91813,0.94437,0.93917,0.24028,0.13505,1.173,0.84612,0.00124226,0.00124226,0.00124226
200,923.421,0.27104,0.17786,0.42229,0.85026,0.86839,0.91656,0.91748,0.89479,0.86839,0.91656,0.91748,0.91748,0.23411,0.16758,1.15889,0.8235,0.00124132,0.00124132,0.00124132
201,928.032,0.26668,0.1697,0.46395,0.86129,0.81241,0.93923,0.92236,0.90343,0.81241,0.93923,0.92236,0.92236,0.24561,0.15791,1.15831,0.82097,0.00124037,0.00124037,0.00124037
202,932.633,0.29161,0.20121,0.51206,0.84816,0.76895,0.81667,0.90818,0.89004,0.76895,0.81667,0.90818,0.90818,0.23471,0.13553,1.20385,0.82217,0.00123943,0.00123943,0.00123943
203,937.242,0.27357,0.18849,0.4603,0.85532,0.81199,0.85,0.91152,0.90233,0.81199,0.85,0.91152,0.90606,0.22172,0.15733,1.02008,0.81642,0.00123849,0.00123849,0.00123849
204,941.83,0.27393,0.17391,0.46173,0.84858,0.88151,0.91502,0.94061,0.93066,0.88151,0.91502,0.94061,0.94061,0.19348,0.13059,0.79393,0.80313,0.00123754,0.00123754,0.00123754
205,946.433,0.26237,0.15855,0.49683,0.84928,0.82168,0.93333,0.9282,0.92061,0.82168,0.93333,0.9282,0.92678,0.19638,0.15317,0.86609,0.79282,0.0012366,0.0012366,0.0012366
206,951.045,0.26613,0.17554,0.4633,0.8402,0.85227,0.83389,0.89929,0.88884,0.85227,0.83389,0.89929,0.89787,0.21664,0.15204,1.55589,0.80265,0.00123566,0.00123566,0.00123566
207,955.654,0.28362,0.17213,0.49403,0.8526,0.75837,0.80137,0.84667,0.83438,0.75837,0.80137,0.84667,0.84667,0.23981,0.1512,1.96521,0.81841,0.00123471,0.00123471,0.00123471
208,960.27,0.25624,0.15751,0.44902,0.85609,0.85816,0.74463,0.8715,0.86072,0.85816,0.74463,0.8715,0.8715,0.19879,0.15948,1.29706,0.8116,0.00123377,0.00123377,0.00123377
209,964.881,0.25382,0.16914,0.44287,0.83775,0.82747,0.82084,0.87492,0.8685,0.82747,0.82084,0.87492,0.87492,0.19407,0.1489,1.69932,0.81847,0.00123283,0.00123283,0.00123283
210,969.468,0.27551,0.18337,0.4421,0.85096,0.80619,0.86081,0.89251,0.87966,0.80619,0.86081,0.89251,0.8876,0.23694,0.15091,1.97998,0.83099,0.00123188,0.00123188,0.00123188
211,974.081,0.27403,0.19903,0.42601,0.84418,0.82277,0.83323,0.88143,0.86503,0.82277,0.83323,0.88143,0.8796,0.23135,0.14771,1.93131,0.82774,0.00123094,0.00123094,0.00123094
212,978.689,0.24741,0.16148,0.41731,0.84762,0.8065,0.91478,0.90918,0.89509,0.8065,0.91478,0.90918,0.90602,0.20727,0.16184,1.51385,0.80598,0.00123,0.00123,0.00123
213,983.298,0.24794,0.17384,0.40932,0.8323,0.8317,0.91964,0.92806,0.91146,0.8317,0.91964,0.92806,0.92213,0.21095,0.16094,1.49287,0.79677,0.00122905,0.00122905,0.00122905
214,987.899,0.27408,0.16569,0.41848,0.85759,0.84351,0.95581,0.95867,0.93702,0.84351,0.95581,0.95867,0.95317,0.2114,0.15312,0.84193,0.81772,0.00122811,0.00122811,0.00122811
215,992.503,0.25513,0.17315,0.41224,0.85798,0.85934,0.88967,0.94263,0.92759,0.85934,0.88967,0.94263,0.94118,0.19436,0.14943,1.53371,0.80338,0.00122717,0.00122717,0.00122717
216,997.109,0.28266,0.1826,0.45687,0.84054,0.91586,0.95,0.97334,0.95649,0.91586,0.95,0.97334,0.97334,0.22081,0.15549,0.63135,0.81783,0.00122622,0.00122622,0.00122622
217,1001.82,0.25029,0.17102,0.40743,0.83801,0.85571,0.98217,0.96934,0.95908,0.85571,0.98217,0.96934,0.96934,0.20919,0.15477,0.90636,0.82043,0.00122528,0.00122528,0.00122528
218,1006.43,0.27383,0.16153,0.39789,0.85311,0.89465,0.85004,0.94703,0.93464,0.89465,0.85004,0.94703,0.94703,0.21817,0.15507,1.01322,0.81472,0.00122434,0.00122434,0.00122434
219,1011.04,0.28528,0.17637,0.45139,0.85431,0.83218,0.79353,0.90006,0.89035,0.83218,0.79353,0.90006,0.89867,0.20471,0.14519,1.51007,0.80335,0.0012234,0.0012234,0.0012234
220,1015.63,0.26611,0.15388,0.44514,0.85212,0.78262,0.94489,0.91409,0.90469,0.78262,0.94489,0.91409,0.91189,0.19832,0.16839,1.15558,0.807,0.00122245,0.00122245,0.00122245
221,1020.24,0.24163,0.15522,0.40211,0.84526,0.75967,0.98333,0.92661,0.90496,0.75967,0.98333,0.92661,0.91563,0.20875,0.14027,1.03604,0.81922,0.00122151,0.00122151,0.00122151
222,1024.84,0.25885,0.18523,0.42635,0.85327,0.9179,0.96407,0.97597,0.96086,0.9179,0.96407,0.97597,0.96614,0.21448,0.1523,0.57715,0.81783,0.00122057,0.00122057,0.00122057
223,1029.44,0.28035,0.16116,0.44892,0.85416,0.83651,0.97976,0.96101,0.94613,0.83651,0.97976,0.96101,0.96101,0.23332,0.13883,1.03952,0.82138,0.00121962,0.00121962,0.00121962
224,1034.06,0.25133,0.16822,0.40857,0.8406,0.94634,0.93333,0.97677,0.96225,0.94634,0.93333,0.97677,0.97447,0.21227,0.15934,0.80229,0.81511,0.00121868,0.00121868,0.00121868
225,1038.79,0.27498,0.17741,0.41804,0.85403,0.8156,0.8618,0.91187,0.90265,0.8156,0.8618,0.91187,0.91187,0.21595,0.14949,1.45112,0.8103,0.00121774,0.00121774,0.00121774
226,1043.4,0.25635,0.17832,0.40293,0.84406,0.9032,0.88524,0.96648,0.94582,0.9032,0.88524,0.96648,0.96648,0.22069,0.14687,0.63662,0.82077,0.00121679,0.00121679,0.00121679
227,1047.99,0.25094,0.17384,0.44886,0.85075,0.93649,0.8743,0.96893,0.95441,0.93649,0.8743,0.96893,0.96712,0.22079,0.18346,0.64824,0.8179,0.00121585,0.00121585,0.00121585
228,1052.6,0.26404,0.16543,0.44901,0.8541,0.86923,0.8319,0.91709,0.90035,0.86923,0.8319,0.91709,0.91289,0.22164,0.14959,1.19521,0.81185,0.00121491,0.00121491,0.00121491
229,1057.2,0.25471,0.16038,0.4116,0.83645,0.92238,0.91489,0.96991,0.95441,0.92238,0.91489,0.96991,0.96529,0.20923,0.16112,0.63486,0.80424,0.00121396,0.00121396,0.00121396
230,1061.8,0.24931,0.16601,0.43933,0.84889,0.86382,0.84421,0.91975,0.90891,0.86382,0.84421,0.91975,0.91975,0.2029,0.14447,1.41036,0.79637,0.00121302,0.00121302,0.00121302
231,1066.41,0.25722,0.1645,0.43822,0.84025,0.85562,0.95434,0.9521,0.94294,0.85562,0.95434,0.9521,0.9456,0.21078,0.14685,0.71455,0.81343,0.00121208,0.00121208,0.00121208
232,1071.02,0.28124,0.18624,0.43627,0.85497,0.82766,0.94951,0.92765,0.91405,0.82766,0.94951,0.92765,0.92235,0.22302,0.14863,0.83907,0.81883,0.00121113,0.00121113,0.00121113
233,1075.62,0.26408,0.23147,0.4523,0.85464,0.86672,0.91667,0.95798,0.9482,0.86672,0.91667,0.95798,0.95621,0.2143,0.18048,0.60605,0.82355,0.00121019,0.00121019,0.00121019
234,1080.21,0.25432,0.17339,0.44962,0.84489,0.88677,0.76563,0.90485,0.8965,0.88677,0.76563,0.90485,0.90485,0.19987,0.14292,1.2922,0.8089,0.00120925,0.00120925,0.00120925
235,1084.81,0.25169,0.2002,0.44904,0.86143,0.8271,0.97643,0.94063,0.92703,0.8271,0.97643,0.94063,0.93951,0.20667,0.14096,0.70054,0.80996,0.00120831,0.00120831,0.00120831
236,1089.43,0.25307,0.17536,0.44012,0.8339,0.90578,0.94078,0.95116,0.9412,0.90578,0.94078,0.95116,0.94964,0.22305,0.15252,0.74177,0.82834,0.00120736,0.00120736,0.00120736
237,1094.03,0.24905,0.16537,0.39242,0.84194,0.91123,0.87472,0.94536,0.93799,0.91123,0.87472,0.94536,0.94392,0.21215,0.15098,0.82914,0.82344,0.00120642,0.00120642,0.00120642
238,1098.64,0.28302,0.21449,0.44068,0.85201,0.90658,0.87287,0.93678,0.93225,0.90658,0.87287,0.93678,0.93678,0.22595,0.17186,0.74465,0.84541,0.00120548,0.00120548,0.00120548
239,1103.25,0.25288,0.1527,0.38371,0.84503,0.89189,0.92397,0.95917,0.93917,0.89189,0.92397,0.95917,0.95917,0.21223,0.14103,0.55021,0.81039,0.00120453,0.00120453,0.00120453
240,1107.83,0.27572,0.17571,0.4142,0.83717,0.89903,0.86267,0.97163,0.95858,0.89903,0.86267,0.97163,0.97163,0.24294,0.15382,0.93177,0.81481,0.00120359,0.00120359,0.00120359
241,1112.44,0.25012,0.14742,0.38728,0.85152,0.87754,0.93825,0.96065,0.95361,0.87754,0.93825,0.96065,0.95867,0.21001,0.16171,0.64381,0.8032,0.00120265,0.00120265,0.00120265
242,1117.04,0.25967,0.17412,0.39317,0.8498,0.96014,0.94773,0.98104,0.96885,0.96014,0.94773,0.98104,0.97285,0.21129,0.13982,0.54962,0.80974,0.0012017,0.0012017,0.0012017
243,1121.77,0.27647,0.17262,0.4349,0.84541,0.82668,0.92733,0.9306,0.91347,0.82668,0.92733,0.9306,0.92305,0.21281,0.1511,0.83346,0.81149,0.00120076,0.00120076,0.00120076
244,1126.37,0.26355,0.18635,0.468,0.85715,0.75813,0.87077,0.89686,0.89106,0.75813,0.87077,0.89686,0.89446,0.1934,0.17397,1.32145,0.79826,0.00119982,0.00119982,0.00119982
245,1130.97,0.27234,0.18824,0.42991,0.85727,0.92966,0.959,0.97627,0.96183,0.92966,0.959,0.97627,0.97271,0.1913,0.13783,0.44303,0.80108,0.00119887,0.00119887,0.00119887
246,1135.57,0.25984,0.1734,0.44506,0.84842,0.81573,0.9049,0.91529,0.90619,0.81573,0.9049,0.91529,0.91259,0.18788,0.14919,0.9678,0.7909,0.00119793,0.00119793,0.00119793
247,1140.18,0.2704,0.18624,0.46619,0.85012,0.87383,0.88879,0.92408,0.91593,0.87383,0.88879,0.92408,0.92138,0.18959,0.15763,0.70584,0.79575,0.00119699,0.00119699,0.00119699
248,1144.78,0.26625,0.19179,0.43173,0.85507,0.82637,0.9835,0.92853,0.91839,0.82637,0.9835,0.92853,0.92436,0.18698,0.14429,1.043,0.79276,0.00119604,0.00119604,0.00119604
249,1149.39,0.26218,0.163,0.42984,0.85287,0.84113,0.99543,0.93425,0.92321,0.84113,0.99543,0.93425,0.93045,0.18855,0.14108,0.95026,0.79325,0.0011951,0.0011951,0.0011951
250,1154.01,0.25372,0.17176,0.41233,0.84398,0.95222,0.97866,0.98115,0.96941,0.95222,0.97866,0.98115,0.97616,0.18871,0.16167,0.5242,0.7957,0.00119416,0.00119416,0.00119416
251,1158.71,0.24862,0.15864,0.40548,0.83754,0.91827,0.91991,0.95524,0.94705,0.91827,0.91991,0.95524,0.9529,0.18527,0.14623,0.62279,0.7891,0.00119322,0.00119322,0.00119322
252,1163.32,0.24751,0.16482,0.42603,0.83771,0.8312,0.96286,0.93872,0.92271,0.8312,0.96286,0.93872,0.93627,0.20426,0.15336,0.5445,0.79518,0.00119227,0.00119227,0.00119227
253,1167.91,0.26054,0.15757,0.42037,0.83718,0.87967,0.97334,0.94671,0.9363,0.87967,0.97334,0.94671,0.94428,0.19153,0.14929,0.57316,0.78496,0.00119133,0.00119133,0.00119133
254,1172.52,0.23781,0.14699,0.40177,0.84193,0.92069,0.89187,0.96218,0.95619,0.92069,0.89187,0.96218,0.95997,0.17843,0.14944,0.56153,0.78648,0.00119039,0.00119039,0.00119039
255,1177.13,0.25069,0.1629,0.38594,0.83237,0.91821,0.88333,0.92224,0.91136,0.91821,0.88333,0.92224,0.92,0.22079,0.14273,0.76772,0.81083,0.00118944,0.00118944,0.00118944
256,1181.75,0.25124,0.15454,0.40698,0.84251,0.88413,0.92885,0.936,0.92539,0.88413,0.92885,0.936,0.93429,0.20026,0.15396,0.71958,0.81424,0.0011885,0.0011885,0.0011885
257,1186.37,0.25556,0.17002,0.35656,0.8388,0.82864,0.97238,0.97013,0.95345,0.82864,0.97238,0.97013,0.96831,0.22713,0.14478,0.62197,0.81301,0.00118756,0.00118756,0.00118756
258,1190.97,0.23371,0.16079,0.37119,0.83395,0.85067,0.88985,0.92248,0.91629,0.85067,0.88985,0.92248,0.91745,0.17724,0.16628,1.52557,0.79359,0.00118661,0.00118661,0.00118661
259,1195.59,0.24179,0.17605,0.43855,0.84448,0.83161,0.92817,0.93761,0.9267,0.83161,0.92817,0.93761,0.93395,0.19565,0.15752,0.96023,0.79392,0.00118567,0.00118567,0.00118567
260,1200.2,0.26536,0.16432,0.4397,0.8501,0.89722,0.8924,0.93163,0.92034,0.89722,0.8924,0.93163,0.92855,0.18766,0.14411,1.08641,0.78792,0.00118473,0.00118473,0.00118473
261,1204.83,0.2518,0.16207,0.41237,0.84317,0.93389,0.94546,0.97972,0.97383,0.93389,0.94546,0.97972,0.97784,0.17376,0.14154,0.51835,0.79764,0.00118378,0.00118378,0.00118378
262,1209.55,0.23943,0.18122,0.41154,0.84455,0.93383,0.96724,0.9697,0.96096,0.93383,0.96724,0.9697,0.96633,0.21218,0.153,0.50242,0.80279,0.00118284,0.00118284,0.00118284
263,1214.15,0.25707,0.18121,0.40376,0.84905,0.88467,0.9515,0.95931,0.9491,0.88467,0.9515,0.95931,0.95779,0.18611,0.14425,0.51928,0.79434,0.0011819,0.0011819,0.0011819
